topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv1/base_pose_fused,1788938460.3667457,1788938460.366482,370851,19470084,world@01291704,0.5068724202567404,0.8792591342354553,0.0,0.0,0.0,0.7096654093906509,0.7045388610391906
/pose_provider/agv2/base_pose_fused,1788938460.3670342,1788938460.3619432,152437,19470084,world@01291704,0.35247063815506424,0.49137250351429507,0.0,0.0,0.0,0.7115036290949368,0.702682421713205
/pose_provider/agv3/base_pose_fused,1788938460.373303,1788938460.3686504,328099,19470084,world@01291704,0.6713820235798779,0.5055797843531311,0.0,0.0,0.0,0.7050710919018427,0.7091366267260092
/pose_provider/agv1/base_pose_fused,1788938460.374475,1788938460.3743243,370852,19470084,world@01291704,0.5068724202567404,0.8792591342354553,0.0,0.0,0.0,0.7096654093906509,0.7045388610391906
/pose_provider/agv2/base_pose_fused,1788938460.3824599,1788938460.3740811,152438,19470084,world@01291704,0.35247063815506424,0.49137250351429507,0.0,0.0,0.0,0.7115036290949368,0.702682421713205
/pose_provider/agv3/base_pose_fused,1788938460.382463,1788938460.3766558,328100,19470084,world@01291704,0.6713820235798779,0.5055797843531311,0.0,0.0,0.0,0.7050710919018427,0.7091366267260092
/camera/world/agv1_tag_pose,1788938460.3829205,1788938460.3823993,111236,19470084,world@01291704,0.505332,1.06737,0.225,0.0,0.0,0.0011728997310746895,0.9999993121528739
/pose_provider/agv1/base_pose_raw,1788938460.3829482,1788938460.3823993,111235,19470084,world@01291704,0.505772751957773,0.8794805169582083,0.0,0.0,0.0,0.707935660158675,0.7062769294516854
/pose_provider/agv1/base_pose_filtered,1788938460.3829565,1788938460.3823993,110926,19470084,world@01291704,0.5064804351781362,0.8793365333465586,0.0,0.0,0.0,0.7090474247917309,0.7051607968372992
/pose_provider/agv2/base_pose_raw,1788938460.3829782,1788938460.3823993,104655,19470084,world@01291704,0.353491171960342,0.49072760421497646,0.0,0.0,0.0,0.7051148238698529,0.7090931427950677
/pose_provider/agv2/base_pose_filtered,1788938460.3829904,1788938460.3823993,104314,19470084,world@01291704,0.35279624477571214,0.4911878290113314,0.0,0.0,0.0,0.7095466772121393,0.7046584370155603
/camera/world/agv3_tag_pose,1788938460.3830101,1788938460.3823993,108085,19470084,world@01291704,0.670754,0.417213,0.225,0.0,0.0,-0.004919280159247042,0.9999879002681556
/pose_provider/agv3/base_pose_raw,1788938460.3830385,1788938460.3823993,108084,19470084,world@01291704,0.6716216521360028,0.5053987317244173,0.0,0.0,0.0,0.7036197690249498,0.7105766817432698
/pose_provider/agv3/base_pose_filtered,1788938460.3830485,1788938460.3823993,107616,19470084,world@01291704,0.6714639977441179,0.5055167324496717,0.0,0.0,0.0,0.7045641853504717,0.7096402671223119
/camera/world/agv2_tag_pose,1788938460.3830776,1788938460.3823993,104656,19470084,world@01291704,0.352995,0.402539,0.225,0.0,0.0,-0.0028130962897421727,0.9999960432368044
/pose_provider/agv1/base_pose_fused,1788938460.3864017,1788938460.3862708,370853,19470084,world@01291704,0.5065588321938571,0.879321053524338,0.0,0.0,0.0,0.7091710653308192,0.7050364530274665
