topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/pose_provider/agv1/base_pose_fused,1788759155.87428,1788759155.8741,27414,3068694898,world@b6e89172,0.8774007839463418,0.25596990319368734,0.0,0.0,0.0,0.7354343808952843,0.6775959499562921
/pose_provider/agv2/base_pose_fused,1788759155.8762317,1788759155.8732917,22697,3068694898,world@b6e89172,0.7375369130101331,-0.12875938206300264,0.0,0.0,0.0,0.7414603128608349,0.6709967246211511
/pose_provider/agv3/base_pose_fused,1788759155.8762438,1788759155.8735232,25907,3068694898,world@b6e89172,1.063607623863759,-0.1063579640899685,0.0,0.0,0.0,0.7379015421078756,0.6749083746367495
/pose_provider/agv1/base_pose_fused,1788759155.8822691,1788759155.8821177,27415,3068694898,world@b6e89172,0.8774007839463418,0.25596990319368734,0.0,0.0,0.0,0.7354343808952843,0.6775959499562921
/pose_provider/agv2/base_pose_fused,1788759155.8849454,1788759155.881292,22698,3068694898,world@b6e89172,0.7375369130101331,-0.12875938206300264,0.0,0.0,0.0,0.7414603128608349,0.6709967246211511
/pose_provider/agv3/base_pose_fused,1788759155.8849638,1788759155.8815312,25908,3068694898,world@b6e89172,1.063607623863759,-0.1063579640899685,0.0,0.0,0.0,0.7379015421078756,0.6749083746367495
/camera/world/agv1_tag_pose,1788759155.8866198,1788759155.8862083,8205,3068694898,world@b6e89172,0.866849,0.388146,0.225,0.0,0.0,0.03839680890357662,0.9992625706319747
/pose_provider/agv1/base_pose_raw,1788759155.8866658,1788759155.8862083,8204,3068694898,world@b6e89172,0.877035067778904,0.25579740112867244,0.0,0.0,0.0,0.7337359838314137,0.6794346959281278
/pose_provider/agv1/base_pose_filtered,1788759155.8866692,1788759155.8862083,8196,3068694898,world@b6e89172,0.8770414167864982,0.25581460053101324,0.0,0.0,0.0,0.734043492827468,0.6791024596021215
/camera/world/agv2_tag_pose,1788759155.8867717,1788759155.8862083,6452,3068694898,world@b6e89172,0.747437,-0.225562,0.225,0.0,0.0,0.04825370453692811,0.9988351115166421
/pose_provider/agv2/base_pose_raw,1788759155.886797,1788759155.8862083,6451,3068694898,world@b6e89172,0.7380674070979258,-0.12881464484829885,0.0,0.0,0.0,0.7404036023360729,0.672162558945205
/pose_provider/agv2/base_pose_filtered,1788759155.8868003,1788759155.8862083,6392,3068694898,world@b6e89172,0.7378071134922333,-0.12881088706601684,0.0,0.0,0.0,0.7408999482227929,0.6716154157875345
/camera/world/agv3_tag_pose,1788759155.8869917,1788759155.8862083,7902,3068694898,world@b6e89172,1.072384,-0.20315,0.225,0.0,0.0,0.045032565596917026,0.9989855194324687
/pose_provider/agv3/base_pose_raw,1788759155.8870347,1788759155.8862083,7901,3068694898,world@b6e89172,1.063638550346389,-0.10634422997384838,0.0,0.0,0.0,0.7382322676056722,0.6745466025900562
/pose_provider/agv1/base_pose_fused,1788759155.894319,1788759155.894119,27416,3068694898,world@b6e89172,0.8771082110123916,0.2558319015416754,0.0,0.0,0.0,0.7340760313652605,0.6790672869274658
/pose_provider/agv2/base_pose_fused,1788759155.8958137,1788759155.893292,22699,3068694898,world@b6e89172,0.7379613082803673,-0.1288035922912396,0.0,0.0,0.0,0.7406150911725117,0.6719295251196603
/pose_provider/agv3/base_pose_fused,1788759155.8958218,1788759155.8935275,25909,3068694898,world@b6e89172,1.063607623863759,-0.1063579640899685,0.0,0.0,0.0,0.7379015421078756,0.6749083746367495
/pose_provider/agv1/base_pose_fused,1788759155.902334,1788759155.9021034,27417,3068694898,world@b6e89172,0.8771082110123916,0.2558319015416754,0.0,0.0,0.0,0.7340760313652605,0.6790672869274658
/pose_provider/agv2/base_pose_fused,1788759155.904245,1788759155.901308,22700,3068694898,world@b6e89172,0.7379613082803673,-0.1288035922912396,0.0,0.0,0.0,0.7406150911725117,0.6719295251196603
