topic,bag_stamp,header_stamp,serial_receive_stamp,robot_id,feedback_seq,command_seq_applied,packet_seq,wheel_left_raw,wheel_right_raw,wheel_left_applied,wheel_right_applied,wheel_left_firmware_target_nominal,wheel_right_firmware_target_nominal,wheel_left_firmware_feedback_nominal,wheel_right_firmware_feedback_nominal,wheel_left_actual,wheel_right_actual,linear_velocity_actual,angular_velocity_actual,battery_voltage,control_loop_overrun,speed_limit_active_left,speed_limit_active_right,accel_limit_active_left,accel_limit_active_right,decel_limit_active_left,decel_limit_active_right
/agv2/chassis_feedback,1789378816.3237088,1789378816.3235843,1789378816.3235831,2,148,135,365,0.017409182699484105,0.017409184316010407,0.017409182699484105,0.017409184316010407,0.01580569258740215,0.015704481810130722,0.015834458457607357,0.015799086502669667,0.0174091826994841,0.017409184316010407,0.017409183507747256,1.1605932538173925e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.326146,1789378816.326081,1789378816.3260803,3,147,135,365,0.017840463363896046,0.017840464949873153,0.017840463363896046,0.017840464949873153,0.016286742547587787,0.016203921938332796,0.016344160159389578,0.01622369940519471,0.01784046336389605,0.017840464949873153,0.017840464156884603,1.1593158971034515e-08,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.3268569,1789378816.3268054,1789378816.3268044,1,149,136,369,0.020103764922073233,0.020103728009096114,0.020103764922073233,0.020103728009096114,0.018646522352432294,0.01852107760196923,0.016542011433413276,0.01643971164152943,0.017793056447261448,0.01779302114159278,0.01779303879442711,-2.6058855904610797e-07,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.3349397,1789378816.3348117,1789378816.33481,1,150,136,371,0.020103764922073233,0.020103728009096114,0.020103764922073233,0.020103728009096114,0.018646522352432294,0.01852107760196923,0.018690252019448433,0.018574669740413365,0.020103764922073233,0.020103728009096114,0.020103746465584674,-2.7245198516549916e-07,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.335847,1789378816.3355818,1789378816.3355815,2,149,136,368,0.019760516204432626,0.019760517814172904,0.019760516204432626,0.019760517814172904,0.01794045417794922,0.01782557338347253,0.017973105248027393,0.017932955652410938,0.019760516204432626,0.019760517814172904,0.019760517009302765,1.1557211941055932e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.338323,1789378816.3381488,1789378816.3381476,3,148,137,368,0.022582322543360463,0.02258232412615324,0.022582322543360463,0.02258232412615324,0.020615634576768092,0.02051080049508005,0.018633923049898464,0.01849658593363208,0.0203398533944486,0.020339854973867446,0.020339854184158023,1.1545219463821142e-08,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.3437986,1789378816.343583,1789378816.3435826,2,150,137,370,0.022055687575319862,0.02205568918883039,0.022055687575319862,0.02205568918883039,0.0200242265037302,0.019896002212886024,0.02006066997480119,0.02001585686297005,0.022055687575319862,0.02205568918883039,0.022055688382075125,1.1584280627736248e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.3462234,1789378816.3460813,1789378816.3460805,3,149,137,370,0.022582322543360463,0.02258232412615324,0.022582322543360463,0.02258232412615324,0.020615634576768092,0.02051080049508005,0.02068831335214124,0.02053583466141623,0.022582322543360463,0.02258232412615324,0.022582323334756852,1.1569882204765542e-08,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.3469822,1789378816.3468335,1789378816.3468328,1,151,138,374,0.025095272897095348,0.02509523157167057,0.025095272897095348,0.02509523157167057,0.02327621561582703,0.023119628914995274,0.020977200583464358,0.020847477645699535,0.022563671630233605,0.022563632415653807,0.022563652022943706,-2.894399462558042e-07,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.355035,1789378816.3548179,1789378816.3548148,1,152,138,376,0.025095272897095348,0.02509523157167057,0.025095272897095348,0.02509523157167057,0.02327621561582703,0.023119628914995274,0.023330802800452546,0.023186527309366115,0.025095272897095348,0.02509523157167057,0.02509525223438296,-3.0501993870036337e-07,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.3556828,1789378816.355582,1789378816.3555818,2,151,138,373,0.02464448645362572,0.02464448806725291,0.02464448645362572,0.02464448806725291,0.022374581482906015,0.0222313066222307,0.022415302527129418,0.022365229279034213,0.02464448645362572,0.02464448806725291,0.024644487260439316,1.15851182201337e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.3583157,1789378816.3581178,1789378816.3581161,3,150,139,373,0.027793850088991514,0.027793851684413635,0.027793850088991514,0.027793851684413635,0.025373291689370067,0.025244263774809313,0.023214437219494413,0.023043340109605286,0.025339712330824517,0.025339713913941655,0.025339713122383086,1.157225319785622e-08,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.3637443,1789378816.3635817,1789378816.3635814,2,152,139,375,0.02716167959044021,0.02716168121714202,0.02716167959044021,0.02716168121714202,0.024659926038729844,0.02450201691614517,0.024704806339151824,0.02464961846103923,0.02716167959044021,0.02716168121714202,0.027161680403791116,1.1678988101326431e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.3662903,1789378816.3660846,1789378816.366083,3,151,139,375,0.027793850088991514,0.027793851684413635,0.027793850088991514,0.027793851684413635,0.025373291689370067,0.025244263774809313,0.025462743205417367,0.025275075302546836,0.027793850088991514,0.027793851684413635,0.027793850886702574,1.1662200037784725e-08,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.3670228,1789378816.3668504,1789378816.3668423,1,153,140,379,0.030536316682550753,0.030536269732560233,0.030536316682550753,0.030536269732560233,0.028322859613074593,0.028132325563473472,0.02585339729163164,0.025693523759228263,0.027808647044838812,0.027808602816067007,0.02780862493045291,-3.264493308315933e-07,0.0,False,False,False,False,False,False,False
/agv1/chassis_feedback,1789378816.375048,1789378816.3748116,1789378816.3748107,1,154,140,381,0.030536316682550753,0.030536269732560233,0.030536316682550753,0.030536269732560233,0.028322859613074593,0.028132325563473472,0.028389282144655293,0.028213728574613215,0.030536316682550753,0.030536269732560233,0.030536293207555493,-3.4653444720537595e-07,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.3759851,1789378816.3755822,1789378816.375582,2,153,140,378,0.029977357971820707,0.02997735960553655,0.029977357971820707,0.02997735960553655,0.02721626355837762,0.027041984856691022,0.027265796313785947,0.027204887313068776,0.029977357971820707,0.02997735960553655,0.02997735878867863,1.1729345722543651e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.3783925,1789378816.3782423,1789378816.378241,3,152,141,378,0.03333155267755731,0.033331554300013576,0.03333155267755731,0.033331554300013576,0.030428717354356014,0.030273981394445725,0.02819959207397039,0.02799175264089881,0.03078125669145864,0.03078125829399766,0.03078125749272815,1.1714223060063758e-08,0.0,False,False,False,False,False,False,False
/agv2/chassis_feedback,1789378816.383792,1789378816.3835816,1789378816.3835816,2,154,141,380,0.03259777512833932,0.03259777678271163,0.03259777512833932,0.03259777678271163,0.0295953245827596,0.029405811509732673,0.02964918715543213,0.029582953792449816,0.03259777512833932,0.03259777678271163,0.032597775955525474,1.1877649843396687e-08,0.0,False,False,False,False,False,False,False
/agv3/chassis_feedback,1789378816.3864381,1789378816.3862264,1789378816.3862255,3,153,141,380,0.03333155267755731,0.033331554300013576,0.03333155267755731,0.033331554300013576,0.030428717354356014,0.030273981394445725,0.030535991370358527,0.03031093187261301,0.03333155267755731,0.033331554300013576,0.03333155348878544,1.1859813955467222e-08,0.0,False,False,False,False,False,False,False
