topic,bag_stamp,header_stamp,header_seq,calibration_epoch_token,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
/camera/world/agv1_tag_pose,1789189038.323181,1789189038.3223567,1582,2046580122,world@79fc559a,0.743036,1.096829,0.225,0.0,0.0,-0.02066332926951015,0.9997864906186219
/camera/world/agv2_tag_pose,1789189038.323186,1789189038.3223567,1581,2046580122,world@79fc559a,0.569053,0.441753,0.225,0.0,0.0,-0.013473642301352097,0.9999092263616409
/camera/world/agv3_tag_pose,1789189038.3231888,1789189038.3223567,1582,2046580122,world@79fc559a,0.885009,0.426547,0.225,0.0,0.0,-0.01280245024810692,0.999918045275534
/pose_provider/agv1/base_pose_raw,1789189038.323426,1789189038.3223567,1581,2046580122,world@79fc559a,0.7352727919988125,0.9090994479802653,0.0,0.0,0.0,0.692344627006767,0.7215669875034892
/pose_provider/agv2/base_pose_filtered,1789189038.3234293,1789189038.3223567,1575,2046580122,world@79fc559a,0.5715883660299288,0.5300035768530302,0.0,0.0,0.0,0.6964633827747958,0.7175923330512167
/pose_provider/agv1/base_pose_filtered,1789189038.3234422,1789189038.3223567,1581,2046580122,world@79fc559a,0.7352403734097895,0.9090567838090637,0.0,0.0,0.0,0.6923530200757769,0.721558934247197
/pose_provider/agv1/base_pose_fused,1789189038.3236747,1789189038.3235333,5268,2046580122,world@79fc559a,0.7352373251345619,0.9090535351989196,0.0,0.0,0.0,0.6923555929872205,0.7215564654684443
/pose_provider/agv3/base_pose_fused,1789189038.325587,1789189038.3258104,5265,2046580122,world@79fc559a,0.8856224837780146,0.5140153985624207,0.0,0.0,0.0,0.7028239497032097,0.7113638279555548
/pose_provider/agv2/base_pose_fused,1789189038.3309016,1789189038.3309577,5269,2046580122,world@79fc559a,0.5716029417705516,0.5300129369799882,0.0,0.0,0.0,0.6963622353456624,0.7176904884310452
/pose_provider/agv1/base_pose_fused,1789189038.3317404,1789189038.331555,5269,2046580122,world@79fc559a,0.7352373251345619,0.9090535351989196,0.0,0.0,0.0,0.6923555929872205,0.7215564654684443
/pose_provider/agv2/base_pose_fused,1789189038.3393233,1789189038.3389485,5270,2046580122,world@79fc559a,0.5716029417705516,0.5300129369799882,0.0,0.0,0.0,0.6963622353456624,0.7176904884310452
/pose_provider/agv1/base_pose_fused,1789189038.343715,1789189038.3435192,5270,2046580122,world@79fc559a,0.7352373251345619,0.9090535351989196,0.0,0.0,0.0,0.6923555929872205,0.7215564654684443
/pose_provider/agv3/base_pose_fused,1789189038.3452187,1789189038.3378117,5266,2046580122,world@79fc559a,0.8856224837780146,0.5140153985624207,0.0,0.0,0.0,0.7028239497032097,0.7113638279555548
/pose_provider/agv3/base_pose_fused,1789189038.3462288,1789189038.345845,5267,2046580122,world@79fc559a,0.8856224837780146,0.5140153985624207,0.0,0.0,0.0,0.7028239497032097,0.7113638279555548
/pose_provider/agv2/base_pose_fused,1789189038.35109,1789189038.35097,5271,2046580122,world@79fc559a,0.5716029417705516,0.5300129369799882,0.0,0.0,0.0,0.6963622353456624,0.7176904884310452
/pose_provider/agv1/base_pose_fused,1789189038.351678,1789189038.3515222,5271,2046580122,world@79fc559a,0.7352373251345619,0.9090535351989196,0.0,0.0,0.0,0.6923555929872205,0.7215564654684443
/pose_provider/agv3/base_pose_fused,1789189038.356516,1789189038.3577898,5268,2046580122,world@79fc559a,0.8856224837780146,0.5140153985624207,0.0,0.0,0.0,0.7028239497032097,0.7113638279555548
/pose_provider/agv2/base_pose_fused,1789189038.3586323,1789189038.3590245,5272,2046580122,world@79fc559a,0.5716029417705516,0.5300129369799882,0.0,0.0,0.0,0.6963622353456624,0.7176904884310452
